lr,beta,dpo_step,elapsed_time_sec,model_name,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,size
4e-06,0.02,2000,12304.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step2000,59.21501706484642,21.71717171717172,56.25473843821076,69.51802429794861,75.89771490750816,51.51912869790974,50.70457497218492,77.1,80.6896551724138,22.62755439351777,927.859032124414,1.7b
4e-06,0.02,2031,12495.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02,59.38566552901023,19.696969696969692,57.39196360879454,69.57777335192192,76.16974972796517,51.5501961002773,50.391073462856326,77.33333333333333,85.13513513513513,22.30176892442122,1003.3123842130246,1.7b
4e-06,0.04,200,1231.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step200,57.84982935153583,21.21212121212121,44.95830174374526,68.18362875921132,75.24483133841132,47.51016091216116,40.85770200844869,64.76666666666667,78.08219178082192,10.484080040192907,894.7715223313817,1.7b
4e-06,0.04,400,2462.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step400,58.53242320819113,21.21212121212121,52.61561789234269,68.72137024497113,75.95212187159956,49.496485733836856,46.992646178805565,69.8,84.82758620689656,14.998665524730484,929.45403847793,1.7b
4e-06,0.04,600,3693.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step600,58.87372013651877,21.21212121212121,56.02729340409402,69.06990639314877,75.57127312295974,50.728562205077225,48.897314680603024,73.3,82.51748251748252,17.01557610695798,906.6893627368432,1.7b
4e-06,0.04,800,4924.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step800,58.70307167235495,23.232323232323232,56.33055344958302,69.32881896036646,76.16974972796517,51.254018598134,51.90982149585322,72.93333333333334,77.05479452054794,19.70793026130905,1005.714485524157,1.7b
4e-06,0.04,1000,6155.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1000,58.78839590443686,20.707070707070702,56.86125852918877,69.32881896036646,76.22415669205658,51.37511029169354,49.23453104429581,75.66666666666666,81.63265306122449,17.550583236508757,912.2001176126114,1.7b
4e-06,0.04,1200,7386.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1200,58.78839590443686,22.727272727272727,57.543593631539046,69.32881896036646,76.16974972796517,51.62947941744596,49.36568305429594,73.1,86.07142857142858,18.659196327882743,930.0617277232903,1.7b
4e-06,0.04,1400,8617.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1400,58.78839590443686,21.71717171717172,56.02729340409402,69.40848436566421,75.68008705114254,51.60336425734373,50.187502493384216,74.06666666666666,80.27210884353741,17.44075577657833,910.226407893602,1.7b
4e-06,0.04,1600,9848.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1600,58.44709897610921,22.727272727272727,55.95147839272176,69.37860983867755,75.84330794341676,51.57587486832729,49.19956825667008,73.1,76.6891891891892,17.937738134938105,908.6062178842224,1.7b
4e-06,0.04,1800,11079.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1800,58.36177474402731,24.24242424242424,56.70962850644428,69.33877713602868,76.11534276387377,51.54293510308043,49.90148361901976,73.6,82.06896551724138,18.250572680330208,961.3595759673055,1.7b
4e-06,0.04,2000,12310.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step2000,59.21501706484642,22.22222222222222,56.17892342683851,69.44831706831309,76.3329706202394,51.61164944850657,51.62757040208867,70.33333333333333,84.01360544217688,19.516337303212023,957.6748825000948,1.7b
4e-06,0.04,2031,12501.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04,58.95904436860068,22.22222222222222,56.40636846095527,69.3487353116909,76.00652883569097,51.52218817419164,49.65419531288093,71.56666666666666,78.1456953642384,16.757448535720332,952.4525870732572,1.7b
1e-06,0.01,200,2902.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step200,67.06484641638225,34.84848484848485,86.73237300985596,77.823142800239,78.0739934711643,60.518656066536735,75.34419783951027,84.16666666666666,86.21794871794873,38.533618598199126,1210.0366390300778,4b
1e-06,0.01,400,5804.7,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step400,70.39249146757679,36.86868686868687,87.56633813495071,79.02808205536745,78.61806311207835,64.40122483956662,78.55778224001206,79.43333333333334,85.29411764705883,42.326343780671294,1193.4057623911874,4b
1e-06,0.01,600,8707.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step600,70.73378839590444,38.88888888888889,84.00303260045489,79.45628360884285,78.89009793253537,65.39374973343809,79.4695297366543,79.13333333333333,84.31372549019608,40.73275085260097,1171.5770326558709,4b
1e-06,0.01,800,11609.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step800,70.64846416382252,39.39393939393939,87.03563305534496,79.64548894642502,79.16213275299239,65.62219142777094,79.36586036161829,79.66666666666666,82.05128205128204,40.056887878000815,1189.1131757395897,4b
1e-06,0.01,1000,14511.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step1000,70.90443686006826,37.37373737373738,87.94541319181198,79.71519617606054,79.21653971708379,65.73418291217806,78.65020368178655,77.06666666666666,83.55704697986577,41.14730702932958,1150.5563412438014,4b
1e-06,0.01,1200,17414.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step1200,71.160409556314,37.37373737373738,87.41470811220621,79.76498705437164,79.27094668117519,65.42069941111845,78.62022766260189,77.0,86.36363636363636,40.54258022139955,1171.1312140232958,4b
1e-06,0.01,1400,20316.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step1400,71.33105802047781,36.86868686868687,87.71796815769522,79.81477793268273,79.05331882480957,65.60555508301572,77.30881837967704,78.53333333333333,81.78807947019867,40.77818494484697,1173.5447855452644,4b
1e-06,0.01,1600,23218.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step1600,71.24573378839591,36.86868686868687,88.09704321455648,79.81477793268273,78.99891186071817,65.3527627944854,77.90207759854962,76.16666666666667,80.5921052631579,41.14070520540559,1147.324977819676,4b
1e-06,0.01,1800,26121.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step1800,70.98976109215018,37.37373737373738,87.79378316906747,79.88448516231827,79.10772578890098,65.15771757781154,77.49116787900549,77.0,83.44370860927152,41.69012185669763,1094.381083680681,4b
1e-06,0.01,2000,29023.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01-step2000,71.160409556314,36.86868686868687,88.62774829416225,79.93427604062936,79.16213275299239,65.16915045170238,77.76843220432896,76.73333333333332,83.33333333333334,39.52073272100985,1157.1018961738546,4b
1e-06,0.01,2031,29473.1,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.01,71.33105802047781,37.37373737373738,88.09704321455648,79.80481975702051,78.94450489662677,65.1655054438634,78.43538477905292,,78.70967741935485,38.75179230953136,1140.9381962095422,4b
1e-06,0.02,200,2902.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step200,67.4061433447099,36.86868686868687,86.9598180439727,77.61402111133239,78.29162132752992,60.463242362940015,74.225111592796,83.93333333333332,86.18421052631578,36.236164320753645,1187.1586054962413,4b
1e-06,0.02,400,5804.7,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step400,69.7098976109215,35.858585858585855,86.12585291887794,78.56004779924318,78.40043525571274,64.35173113514028,78.14687252046791,81.06666666666666,88.63636363636364,37.6747957501518,1177.7886867801976,4b
1e-06,0.02,600,8707.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step600,70.13651877133105,38.88888888888889,81.72858225928734,78.87870942043418,79.27094668117519,65.2359956444066,77.8995842143291,76.9,85.19736842105263,33.96771484887026,1135.047209405789,4b
1e-06,0.02,800,11609.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step800,70.13651877133105,38.38383838383838,80.97043214556481,79.02808205536745,78.99891186071817,65.97393694743106,77.35004233212321,76.1,82.14285714285714,34.47261156794034,1132.553192898954,4b
1e-06,0.02,1000,14511.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step1000,70.56313993174061,37.37373737373738,83.92721758908263,79.27703644692292,79.10772578890098,65.75800421077108,77.4149811389336,71.3,80.92105263157895,32.98357054477595,1111.9445681607094,4b
1e-06,0.02,1200,17414.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step1200,70.64846416382252,36.86868686868687,80.89461713419257,79.28699462258514,79.16213275299239,65.4694701447283,78.3479501057195,72.36666666666666,82.02614379084967,36.982319542568085,1146.4393931663292,4b
1e-06,0.02,1400,20316.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step1400,70.64846416382252,36.36363636363637,77.8620166793025,79.12766381198965,78.94450489662677,66.1386538574091,77.53987198411325,66.83333333333333,81.45695364238411,36.00872327581643,1101.2146331461038,4b
1e-06,0.02,1600,23218.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step1600,70.56313993174061,37.37373737373738,80.89461713419257,79.1575383389763,78.99891186071817,66.252956360525,77.52363728241068,70.0,82.89473684210526,35.08908226959319,1095.4959737887489,4b
1e-06,0.02,1800,26121.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step1800,70.64846416382252,37.87878787878788,83.24488248673238,79.29695279824736,79.21653971708379,65.78827054278281,77.70598678173913,72.56666666666666,83.33333333333334,36.08847084203488,1127.4045560472482,4b
1e-06,0.02,2000,29023.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02-step2000,70.90443686006826,37.37373737373738,81.6527672479151,79.2670782712607,79.05331882480957,65.88285133744833,77.35502910056428,70.33333333333333,81.37931034482759,33.01596812912445,1106.1248155538158,4b
1e-06,0.02,2031,29473.1,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.02,70.73378839590444,37.87878787878788,83.09325246398787,79.13762198765187,79.16213275299239,65.93633468812442,78.68267308519174,,80.64516129032258,33.21044040636681,1142.9512496083648,4b
1e-06,0.04,200,2902.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step200,66.89419795221842,35.35353535353536,87.26307808946171,77.53435570603465,78.34602829162132,59.77071319612879,71.8495813330851,82.06666666666666,82.43243243243244,31.48935128884064,1189.4938074984516,4b
1e-06,0.04,400,5804.7,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step400,69.53924914675767,34.84848484848485,87.49052312357847,78.03226448914559,78.40043525571274,62.96574269535131,76.70431122754292,78.83333333333331,80.51948051948052,30.63719856844586,1125.0293959227752,4b
1e-06,0.04,600,8707.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step600,69.88054607508532,34.84848484848485,82.10765731614859,78.28121888070105,79.05331882480957,64.52846905433564,77.36001586900534,72.6,80.66666666666666,28.846275035019143,1128.7049801215874,4b
1e-06,0.04,800,11609.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step800,69.6245733788396,36.36363636363637,78.69598180439728,78.35092611033659,78.72687704026116,65.14642373905257,76.22846270118839,67.86666666666666,75.81699346405229,28.497474806625167,1071.824194306469,4b
1e-06,0.04,1000,14511.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step1000,70.05119453924915,35.35353535353536,78.31690674753601,78.38080063732325,79.10772578890098,65.31389188918689,78.93871594037155,68.53333333333333,75.6578947368421,28.4733029775764,1071.8339641604243,4b
1e-06,0.04,1200,17414.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step1200,70.05119453924915,36.86868686868687,75.89082638362396,78.44054969129655,79.16213275299239,64.93823321799948,78.1356245872064,70.06666666666666,79.80132450331125,29.329291677234465,1112.8108436125074,4b
1e-06,0.04,1400,20316.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step1400,70.05119453924915,36.86868686868687,75.05686125852918,78.50029874526987,78.67247007616976,65.65624964003479,74.93578150418668,68.43333333333334,76.1744966442953,27.19924934068894,1057.336178988366,4b
1e-06,0.04,1600,23218.6,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step1600,69.96587030716724,36.86868686868687,77.33131159969673,78.45050786695877,78.83569096844396,65.90050733574114,75.05568558092529,64.53333333333333,75.81699346405229,27.373373020378946,1085.4963197047432,4b
1e-06,0.04,1800,26121.0,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step1800,70.05119453924915,36.36363636363637,79.45413191811978,78.40071698864767,78.50924918389553,65.38327854650804,77.06901022619981,66.46666666666667,81.25,28.113302374268773,1046.7494521552633,4b
1e-06,0.04,2000,29023.3,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04-step2000,70.05119453924915,35.35353535353536,79.45413191811978,78.42063333997211,78.94450489662677,65.3938026468867,75.7113902223877,66.1,77.81456953642383,25.89833091026427,1056.852684843313,4b
1e-06,0.04,2031,29473.1,dpo-qwen3-4b-sft-lr3e5-ao-lr1e6-beta0.04,70.05119453924915,36.86868686868687,79.37831690674754,78.5700059749054,78.78128400435256,65.5251862947413,77.23761840804622,,79.60526315789474,27.71451165787201,1082.3937478755574,4b
2e-06,0.01,200,687.9,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step200,68.85665529010238,36.86868686868687,88.32448824867323,78.8388767177853,78.61806311207835,63.70418553796176,78.30173938483225,83.56666666666666,83.98692810457517,41.61049613350919,1196.2502212375562,4b
2e-06,0.01,400,1375.9,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step400,71.33105802047781,36.86868686868687,89.23426838514025,79.89444333798048,79.27094668117519,64.27732159187258,78.29675261639117,78.73333333333333,80.84415584415584,42.60388378662388,1186.5450929205083,4b
2e-06,0.01,600,2063.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step600,71.58703071672356,37.37373737373738,89.53752843062927,80.34256124278032,79.05331882480957,66.72490538917545,79.79300478286501,77.6,83.22368421052632,42.55853404727622,1159.00017033163,4b
2e-06,0.01,800,2751.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step800,71.41638225255973,37.87878787878788,89.0068233510235,80.36247759410476,78.99891186071817,67.35144389177934,75.77134226075701,72.5,82.89473684210526,38.82799867240806,1127.2554799920151,4b
2e-06,0.01,1000,3439.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step1000,70.98976109215018,37.87878787878788,88.17285822592874,80.30272854013145,79.379760609358,68.02366892069159,74.06525795999059,64.46666666666667,71.73913043478261,39.57605750194386,1046.3876654798469,4b
2e-06,0.01,1200,4127.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step1200,71.07508532423208,37.37373737373738,88.32448824867323,80.40231029675363,79.21653971708379,67.64217708385323,74.0053059216213,70.73333333333333,80.79470198675497,39.25667278503301,1117.7460108253874,4b
2e-06,0.01,1400,4815.6,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step1400,71.50170648464163,37.37373737373738,88.17285822592874,80.4421429994025,78.78128400435256,68.07870214888858,71.9457705554595,67.83333333333333,76.97368421052632,36.986009079379535,1079.3888183867691,4b
2e-06,0.01,1600,5503.5,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step1600,70.98976109215018,35.858585858585855,87.94541319181198,80.4919338777136,79.27094668117519,67.63485165055249,75.0232161775201,72.06666666666666,80.71895424836602,40.6881238766702,1108.9852517819395,4b
2e-06,0.01,1800,6191.5,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step1800,70.90443686006826,35.35353535353536,88.70356330553449,80.61143198566023,79.32535364526659,67.6543564865189,75.2080590610691,69.13333333333333,77.36486486486487,40.27311954027925,1118.0653257062895,4b
2e-06,0.01,2000,6879.4,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01-step2000,70.98976109215018,37.87878787878788,87.26307808946171,80.48197570205139,79.4341675734494,67.85688562514594,72.86499820476337,66.53333333333333,72.03947368421053,38.48463549002476,1085.4576292270035,4b
2e-06,0.01,2031,6986.1,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.01,71.07508532423208,36.86868686868687,87.71796815769522,80.5417247560247,79.32535364526659,67.90466834692988,72.02943744819301,,74.01315789473685,39.29415926992258,1094.427406335407,4b
2e-06,0.02,200,692.9,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step200,68.68600682593856,36.86868686868687,89.15845337376801,78.38080063732325,78.56365614798693,63.14293833260066,75.42038457958218,80.76666666666667,87.0,36.82783240164976,1189.3017226028762,4b
2e-06,0.02,400,1385.9,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step400,69.53924914675767,37.37373737373738,85.59514783927217,79.01812387970524,79.16213275299239,64.43352745750171,76.89541527591236,76.16666666666666,85.19736842105263,35.87220881967513,1133.964403383491,4b
2e-06,0.02,600,2078.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step600,70.73378839590444,37.37373737373738,82.71417740712661,79.38657637920733,78.83569096844396,65.45676465749474,77.27136220783078,74.36666666666666,81.81818181818183,35.76523370488985,1160.590024175889,4b
2e-06,0.02,800,2771.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step800,70.64846416382252,38.38383838383838,84.76118271417741,79.46624178450507,79.21653971708379,66.31269322318002,75.48033661795148,67.16666666666666,75.16129032258064,33.99756333230503,1116.013510176649,4b
2e-06,0.02,1000,3464.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step1000,70.73378839590444,38.38383838383838,83.47232752084913,79.33678550089624,79.4341675734494,66.25342083989017,75.08566160010992,60.03333333333333,73.05194805194806,31.01720898305556,1069.9533638924029,4b
2e-06,0.02,1200,4157.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step1200,70.22184300341297,39.8989898989899,83.47232752084913,79.27703644692292,79.27094668117519,66.04027919244747,74.56858912130923,66.4,77.48344370860927,34.63557041295498,1071.5782898592563,4b
2e-06,0.02,1400,4850.6,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step1400,70.73378839590444,37.37373737373738,79.37831690674754,79.09778928500299,78.89009793253537,67.11675483644393,72.72636604210162,59.86666666666666,70.33333333333334,33.2266864860342,964.1385232832512,4b
2e-06,0.02,1600,5543.5,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step1600,70.90443686006826,38.88888888888889,86.65655799848369,79.13762198765187,79.27094668117519,66.71570196864916,73.00612375164563,62.73333333333333,73.7012987012987,35.4827754495636,1059.6883443890424,4b
2e-06,0.02,1800,6236.5,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step1800,70.4778156996587,38.38383838383838,87.26307808946171,79.25712009559848,79.4885745375408,66.52157839565585,72.90245437660961,62.06666666666666,75.32467532467533,34.0140742290394,999.3129382938952,4b
2e-06,0.02,2000,6929.4,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02-step2000,70.64846416382252,37.37373737373738,86.9598180439727,79.17745469030073,79.379760609358,66.64749434535113,72.79130484891199,61.16666666666666,73.05194805194806,34.32265569967248,1009.374515817464,4b
2e-06,0.02,2031,7036.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.02,70.64846416382252,37.87878787878788,86.2016679302502,79.29695279824736,79.379760609358,66.65678843325452,71.94200277485959,,70.91503267973856,34.288916968152485,1047.5122512942382,4b
2e-06,0.04,200,688.1,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step200,68.34470989761093,35.858585858585855,89.08263836239576,78.00238996215893,78.34602829162132,62.65436228163159,76.79673266931741,76.46666666666667,83.33333333333334,30.749953924397545,1171.564982200587,4b
2e-06,0.04,400,1376.2,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step400,69.7952218430034,33.83838383838384,82.10765731614859,78.53017327225652,78.78128400435256,64.88031062650093,75.33294990624874,74.03333333333333,81.78807947019867,30.673688753047625,1149.5388440458632,4b
2e-06,0.04,600,2064.3,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step600,70.39249146757679,36.36363636363637,79.52994692949204,78.57996415056762,78.72687704026116,65.63287532275048,75.2954937344025,71.33333333333333,78.1456953642384,30.66669742308671,1141.206515776462,4b
2e-06,0.04,800,2752.4,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step800,70.64846416382252,35.858585858585855,78.99924184988627,78.66958773152759,78.94450489662677,65.98633208118446,71.85207471730564,62.93333333333333,74.18300653594771,26.45608063275248,1092.4254620828192,4b
2e-06,0.04,1000,3440.5,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step1000,70.05119453924915,38.88888888888889,77.33131159969673,78.47042421828321,79.05331882480957,65.70858268917527,76.47325762310669,61.73333333333333,75.81699346405229,25.40720712440785,1046.6478940714517,4b
2e-06,0.04,1200,4128.6,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step1200,70.13651877133105,38.88888888888889,80.0606520090978,78.42063333997211,79.32535364526659,64.60760720302112,76.01613718267531,67.89999999999999,77.45098039215686,27.671158713420464,1069.6853797095243,4b
2e-06,0.04,1400,4816.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step1400,70.39249146757679,37.87878787878788,81.57695223654284,78.48038239394542,78.99891186071817,65.23377397324457,76.07858260526514,61.8,72.22222222222221,25.622615214832173,1017.6786083372268,4b
2e-06,0.04,1600,5504.8,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step1600,70.30716723549489,38.38383838383838,82.03184230477635,78.29117705636327,79.32535364526659,65.4858122055669,73.62437222126181,59.36666666666666,73.35526315789474,23.906565105906168,1064.3692802599685,4b
2e-06,0.04,1800,6193.0,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step1800,70.39249146757679,36.36363636363637,83.47232752084913,78.53017327225652,79.32535364526659,64.90244575670928,74.64228247716059,64.16666666666666,75.49019607843137,26.422644374042005,1017.0151635289396,4b
2e-06,0.04,2000,6881.1,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04-step2000,70.13651877133105,38.38383838383838,83.77558756633815,78.49034056960765,79.21653971708379,64.82435667307568,72.91120892565061,60.23333333333333,71.47651006711409,23.751642664538384,1036.8583965445696,4b
2e-06,0.04,2031,6987.7,dpo-qwen3-4b-sft-lr3e5-ao-lr2e6-beta0.04,69.96587030716724,37.87878787878788,83.47232752084913,78.47042421828321,78.99891186071817,64.94348457917275,73.19722780001507,,73.37662337662337,24.073311661881185,1054.90542199178,4b
4e-06,0.01,200,369.4,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step200,70.4778156996587,33.83838383838384,85.74677786201667,79.71519617606054,78.34602829162132,68.34777656579254,74.34252228531408,79.43333333333334,82.78145695364239,44.24347811517967,1192.2385840942577,4b
4e-06,0.01,400,738.9,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step400,70.98976109215018,37.37373737373738,80.43972706595906,80.23302131049593,78.67247007616976,64.63595197805184,77.16769283279477,76.93333333333334,81.54362416107382,44.36436676543485,1128.9754192399453,4b
4e-06,0.01,600,1108.3,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step600,71.41638225255973,35.35353535353536,81.80439727065959,81.09938259310894,78.45484221980414,67.10514425121829,71.74092518960802,70.5,79.47019867549669,42.40643710459139,1134.4568888922277,4b
4e-06,0.01,800,1477.8,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step800,71.58703071672356,35.858585858585855,71.19029567854435,80.93009360685123,78.29162132752992,66.81274542730911,67.39201984068937,56.6,71.56862745098039,39.98168582548603,1084.6350563117217,4b
4e-06,0.01,1000,1847.2,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step1000,70.73378839590444,38.38383838383838,77.17968157695225,80.45210117506473,79.21653971708379,66.16878374617359,68.02650301200815,57.39999999999999,66.44295302013423,35.50623257364358,1059.230924131309,4b
4e-06,0.01,1200,2216.7,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step1200,70.39249146757679,40.4040404040404,65.80742987111448,80.62139016132245,79.5429815016322,67.08224635648826,66.89118206359127,58.13333333333333,67.76315789473685,40.73494464542418,1061.3920356000767,4b
4e-06,0.01,1400,2586.1,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step1400,69.96587030716724,38.38383838383838,73.54056103108415,80.64130651264688,79.379760609358,66.47238290541459,63.65011502812538,46.86666666666667,62.16216216216216,34.07553974962166,955.9254859548798,4b
4e-06,0.01,1600,2955.5,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step1600,69.88054607508532,37.87878787878788,72.40333586050039,80.88030272854013,79.10772578890098,67.06422774368173,69.66138734114374,58.36666666666666,74.50980392156863,37.64784819685468,1063.2731545708834,4b
4e-06,0.01,1800,3325.0,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step1800,69.7098976109215,37.87878787878788,75.73919636087946,80.83051185022903,79.16213275299239,67.21231476561675,65.83830902006676,56.73333333333333,73.02631578947368,36.91843476767684,1087.028448501099,4b
4e-06,0.01,2000,3694.4,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01-step2000,70.4778156996587,36.86868686868687,76.49734647460197,80.84047002589125,78.78128400435256,67.59116399375048,63.85368599759749,,64.14473684210526,33.68765312948497,1007.0099600499846,4b
4e-06,0.01,2031,3751.7,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.01,70.05119453924915,38.88888888888889,76.72479150871872,80.84047002589125,78.61806311207835,67.76596192761674,64.30831305380835,,60.526315789473685,32.73624748626652,993.3445493190804,4b
4e-06,0.02,200,2913.7,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.02-step200,69.88054607508532,35.35353535353536,81.12206216830933,78.9484166500697,78.61806311207835,64.8984103773289,71.93701600641853,75.39999999999999,81.61290322580645,37.82990439737047,1116.9609234222005,4b
4e-06,0.02,400,5827.3,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.02-step400,70.22184300341297,33.83838383838384,85.29188779378318,79.39653455486955,78.67247007616976,64.65350441334027,73.0036303674251,73.16666666666666,76.64473684210526,41.00120870588576,1105.8640424367409,4b
4e-06,0.02,600,8741.0,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.02-step600,70.90443686006826,34.34343434343434,81.88021228203183,80.0139414459271,78.61806311207835,65.98945807447289,72.95243287809679,66.56666666666666,73.07692307692307,38.93234815717528,1084.3947638362592,4b
4e-06,0.02,800,11654.7,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.02-step800,70.56313993174061,36.86868686868687,81.57695223654284,79.88448516231827,79.379760609358,65.19729622084365,67.58312388905881,50.93333333333333,65.77181208053692,33.51287363862441,948.143485427778,4b
4e-06,0.02,1000,14568.3,dpo-qwen3-4b-sft-lr3e5-ao-lr4e6-beta0.02-step1000,69.6245733788396,38.38383838383838,84.07884761182714,79.18741286596295,79.5429815016322,65.55958016443718,69.32167759323042,50.9,62.0,29.81532181685117,993.3062578473862,4b
