search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
Z-All,ASHA,6,1,2e-06,0.01,200,4259.70509634018,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,7,1,2e-06,0.01,200,4259.705079650879,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,8,0,2e-06,0.01,200,4259.718003845215,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,9,0,4e-06,0.04,200,1325.9059587478637,71.58703,39.39394,86.27748,79.994026,77.693146,63.703495,78.71265,70.1,81.818184,37.30453,1206.29,0.77417284,0.5947283,0.7089203,1325.8
Z-All,ASHA,10,1,4e-06,0.01,800,17056.305315828322,74.14676,40.909092,89.84079,81.75662,76.76823,67.76889,78.525314,60.966667,84.74026,38.379505,1165.6097,1.2448614,-0.38243577,0.65311694,17056.2
Z-All,ASHA,11,2,4e-06,0.02,200,47291.62173209191,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.066666,85.76159,41.394894,1237.6453,0.8229036,1.0356995,0.9002839,4256.0
Z-All,ASHA,12,2,2e-06,0.01,200,47420.22720775605,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,13,0,1e-06,0.01,400,8503.802151775359,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.23333,86.92811,50.0,1262.8969,0.2360827,1.5734199,0.72238714,8503.7
Z-All,ASHA,14,0,2e-06,0.01,200,4259.70616850853,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,15,1,4e-06,0.02,200,4256.105390882492,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.066666,85.76159,41.394894,1237.6453,0.8229036,1.0356995,0.9002839,4256.0
Z-All,ASHA,16,1,8e-07,0.02,1600,34066.10524139405,71.75768,41.919193,86.125854,79.92432,77.58433,64.50703,78.98742,72.96667,84.19355,38.80847,1173.0435,0.20352916,0.50543237,0.31331214,34066.0
Z-All,ASHA,17,1,8e-07,0.01,600,12789.806259965895,71.843,39.89899,87.8696,80.39235,77.52992,64.07252,78.666435,76.7,85.66879,48.91728,1262.5881,0.26037732,1.628744,0.7579652,12789.7
Z-All,ASHA,18,0,1e-06,0.01,400,8503.841817951201,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.23333,86.92811,50.0,1262.8969,0.2360827,1.5734199,0.72238714,8503.7
Z-All,ASHA,19,1,2e-06,0.01,200,4259.705150938034,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,20,1,4e-06,0.04,200,1325.905783510208,71.58703,39.39394,86.27748,79.994026,77.693146,63.703495,78.71265,70.1,81.818184,37.30453,1206.29,0.77417284,0.5947283,0.7089203,1325.8
Z-All,ASHA,21,3,2e-06,0.01,200,47565.2251244545,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,ASHA,22,0,4e-06,0.01,800,17056.308382368086,74.14676,40.909092,89.84079,81.75662,76.76823,67.76889,78.525314,60.966667,84.74026,38.379505,1165.6097,1.2448614,-0.38243577,0.65311694,17056.2
Z-All,ASHA,23,0,2e-06,0.04,200,4262.504995918274,70.819115,38.88889,84.60955,79.615616,78.07399,60.554516,80.688515,70.13333,83.11688,32.8592,1195.9059,0.7122974,0.4783581,0.62722856,4262.4
Z-All,ASHA,24,0,1e-06,0.01,400,8503.805273866652,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.23333,86.92811,50.0,1262.8969,0.2360827,1.5734199,0.72238714,8503.7
Z-All,BOHB,0,0,4e-06,0.02,200,4256.105505084992,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.066666,85.76159,41.394894,1237.6453,0.8229036,1.0356995,0.9002839,4256.0
Z-All,BOHB,1,0,2e-06,0.01,200,4259.737201070786,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.6731518,1.4293734,0.94814146,4259.6
Z-All,BOHB,2,0,4e-07,0.02,2000,43061.70648775101,71.245735,38.88889,86.429115,79.72515,77.85637,63.522457,79.85545,72.0,85.85526,43.073933,1238.1663,-0.24563843,1.2720972,0.30626544,43061.6
Z-All,BOHB,3,1,8e-07,0.01,600,12789.805737829209,71.843,39.89899,87.8696,80.39235,77.52992,64.07252,78.666435,76.7,85.66879,48.91728,1262.5881,0.26037732,1.628744,0.7579652,12789.7
Z-All,BOHB,4,1,8e-07,0.01,600,12789.80544362068,71.843,39.89899,87.8696,80.39235,77.52992,64.07252,78.666435,76.7,85.66879,48.91728,1262.5881,0.26037732,1.628744,0.7579652,12789.7
