search_objective,optimizer,seed,trial_id,size,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
ELO,RandomSearch,8,2,14b,1e-06,0.01,600,30323.025280094145,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,RandomSearch,9,2,8b,1e-06,0.02,400,15548.08944544792,71.07509,38.38384,85.74678,79.82474,77.85637,63.049118,79.82049,69.6,83.22581,43.49624,1254.9758,0.72375345,0.6804024,0.7079894,8507.9
ELO,RandomSearch,10,1,8b,4e-06,0.01,400,8528.201677656172,73.63481,39.89899,89.461716,80.521805,75.51687,66.80005,76.452034,68.066666,87.08609,43.21869,1224.9589,0.7624777,0.71194535,0.7441023,8528.1
ELO,RandomSearch,11,1,14b,1e-06,0.02,400,13594.103727436064,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,RandomSearch,12,0,14b,1e-06,0.04,600,20251.60178813934,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
ELO,RandomSearch,13,0,8b,1e-06,0.01,400,8503.801932430266,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.13333,86.92811,50.0,1262.8969,0.7328495,1.0249617,0.8390721,8503.7
ELO,RandomSearch,14,0,14b,2e-06,0.04,200,6767.0018151760105,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.13333,84.31373,41.638817,1232.137,0.8657634,0.6721739,0.79536724,6766.9
ELO,RandomSearch,15,1,8b,4e-06,0.01,400,8528.201474523543,73.63481,39.89899,89.461716,80.521805,75.51687,66.80005,76.452034,68.066666,87.08609,43.21869,1224.9589,0.7624777,0.71194535,0.7441023,8528.1
ELO,RandomSearch,16,0,14b,4e-06,0.02,200,6764.001678085328,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,RandomSearch,17,2,8b,1e-06,0.01,400,21058.955960845946,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.13333,86.92811,50.0,1262.8969,0.7328495,1.0249617,0.8390721,8503.7
ELO,RandomSearch,18,0,8b,4e-06,0.02,200,4256.102094984055,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.0,85.76159,41.394894,1237.6453,0.8198004,0.81409365,0.8177252,4256.0
ELO,RandomSearch,19,1,8b,2e-06,0.02,200,4237.802305316925,71.16041,37.878788,85.44352,79.72515,77.96518,62.357796,78.13563,71.6,87.33766,43.10038,1226.4381,0.74252415,0.85279983,0.7826244,4237.7
ELO,RandomSearch,20,0,8b,4e-06,0.01,400,8528.201538419722,73.63481,39.89899,89.461716,80.521805,75.51687,66.80005,76.452034,68.066666,87.08609,43.21869,1224.9589,0.7624777,0.71194535,0.7441023,8528.1
ELO,RandomSearch,21,2,4b,4e-06,0.04,200,15389.254735088349,69.79522,33.838383,69.21911,78.56005,78.726875,63.830074,71.74093,70.4,78.75817,30.636005,1128.614,0.5142483,0.36573517,0.46024352,2914.0
ELO,RandomSearch,22,2,14b,4e-06,0.02,200,16774.124646282195,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,RandomSearch,23,3,14b,2e-06,0.01,200,29344.778911447524,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
ELO,RandomSearch,24,3,4b,4e-06,0.02,200,12993.927185869215,69.88055,35.353535,81.12206,78.94842,78.618065,64.89841,71.93702,75.4,81.6129,37.829903,1116.9609,0.64650476,0.6260297,0.63905925,2913.7
ELO,TPE,0,4,8b,2e-06,0.02,200,33833.16519055367,71.16041,37.878788,85.44352,79.72515,77.96518,62.357796,78.13563,71.6,87.33766,43.10038,1226.4381,0.74252415,0.85279983,0.7826244,4237.7
ELO,TPE,1,6,14b,4e-06,0.01,200,31810.01081142425,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,TPE,2,2,14b,1e-06,0.04,600,30301.725633478163,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
ELO,TPE,3,0,8b,1e-06,0.02,400,8508.002724981307,71.07509,38.38384,85.74678,79.82474,77.85637,63.049118,79.82049,69.6,83.22581,43.49624,1254.9758,0.72375345,0.6804024,0.7079894,8507.9
ELO,TPE,4,0,14b,2e-06,0.04,200,6767.001780843735,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.13333,84.31373,41.638817,1232.137,0.8657634,0.6721739,0.79536724,6766.9
ELO,TPE,5,0,8b,2e-06,0.04,400,8524.802337265013,71.75768,39.39394,86.884,79.764984,77.63874,63.815445,79.181015,67.8,79.545456,36.454247,1205.6589,0.7618713,0.38395905,0.62444866,8524.7
ELO,TPE,6,0,14b,1e-06,0.02,400,13594.101995801924,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,7,0,8b,1e-06,0.04,800,17063.300982809065,71.672356,39.89899,86.732376,79.65545,78.29162,63.274734,79.67061,70.1,84.31373,33.04767,1195.4678,0.75985557,0.75985825,0.7598565,17063.2
ELO,TPE,8,0,14b,1e-06,0.04,600,20251.602059698103,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
ELO,TPE,9,4,14b,4e-06,0.02,200,26904.25065979957,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,TPE,10,3,14b,2e-06,0.01,200,33719.831143474585,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
ELO,TPE,11,3,14b,1e-06,0.01,400,26082.156592702864,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.566666,88.3871,55.30741,1276.745,0.8597641,1.1891431,0.97953826,13541.9
ELO,TPE,12,2,14b,1e-06,0.01,600,27352.989506340025,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,13,0,14b,4e-06,0.04,400,13505.302495813368,72.35495,34.343433,89.08264,82.32424,79.10773,68.15405,76.56319,63.166668,82.35294,40.89071,1210.4487,0.8049444,0.40437394,0.65928245,13505.2
ELO,TPE,14,1,14b,4e-06,0.02,200,6764.00201997757,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,TPE,15,3,8b,1e-06,0.02,400,21973.1677986145,71.07509,38.38384,85.74678,79.82474,77.85637,63.049118,79.82049,69.6,83.22581,43.49624,1254.9758,0.72375345,0.6804024,0.7079894,8507.9
ELO,TPE,16,1,14b,4e-06,0.02,200,6764.002489423752,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,TPE,17,0,8b,4e-06,0.04,200,1325.9019351959228,71.58703,39.39394,86.27748,79.994026,77.693146,63.703495,78.71265,70.2,81.818184,37.30453,1206.29,0.8091844,0.59860915,0.7326116,1325.8
ELO,TPE,18,0,8b,4e-06,0.01,400,8528.201685523985,73.63481,39.89899,89.461716,80.521805,75.51687,66.80005,76.452034,68.066666,87.08609,43.21869,1224.9589,0.7624777,0.71194535,0.7441023,8528.1
ELO,TPE,19,3,8b,2e-06,0.02,200,16712.95568642616,71.16041,37.878788,85.44352,79.72515,77.96518,62.357796,78.13563,71.6,87.33766,43.10038,1226.4381,0.74252415,0.85279983,0.7826244,4237.7
ELO,TPE,20,2,14b,1e-06,0.04,600,30311.72573766708,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
ELO,TPE,21,0,14b,4e-06,0.01,200,6759.702150201798,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,TPE,22,2,8b,2e-06,0.02,200,14267.925478315352,71.16041,37.878788,85.44352,79.72515,77.96518,62.357796,78.13563,71.6,87.33766,43.10038,1226.4381,0.74252415,0.85279983,0.7826244,4237.7
ELO,TPE,23,0,14b,4e-06,0.02,200,6764.001931762696,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,TPE,24,4,8b,4e-06,0.04,200,23846.179304695128,71.58703,39.39394,86.27748,79.994026,77.693146,63.703495,78.71265,70.2,81.818184,37.30453,1206.29,0.8091844,0.59860915,0.7326116,1325.8
Z-All,ASHA,0,0,14b,2e-06,0.01,200,6789.501941776276,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,1,3,14b,4e-06,0.02,200,20224.273586608884,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,2,3,4b,1e-06,0.01,1000,31531.913871860503,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,ASHA,3,1,8b,1e-06,0.01,1400,29762.90299973488,72.44027,40.40404,88.62775,80.73093,77.14908,65.709946,78.038216,70.46667,81.37255,45.342472,1218.8317,0.8091062,1.0181015,0.8851045,29762.8
Z-All,ASHA,4,3,14b,2e-06,0.04,200,26297.254609203337,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.13333,84.31373,41.638817,1232.137,0.8657634,0.6721739,0.79536724,6766.9
Z-All,ASHA,5,2,14b,4e-06,0.01,200,16739.827788209914,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,6,0,4b,2e-06,0.01,600,2063.9022601604465,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,ASHA,7,1,8b,1e-06,0.02,1000,21269.90281615257,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,ASHA,8,0,8b,1e-06,0.02,1000,21269.902769899367,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,ASHA,9,0,14b,4e-06,0.02,200,6764.002348279953,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,10,5,14b,2e-06,0.04,200,30462.39649996948,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.13333,84.31373,41.638817,1232.137,0.8657634,0.6721739,0.79536724,6766.9
Z-All,ASHA,11,4,14b,2e-06,0.01,200,22219.89605317497,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,12,3,14b,2e-06,0.02,200,20261.070078470228,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,ASHA,13,2,14b,2e-06,0.01,200,16869.625669336318,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,14,2,14b,4e-06,0.01,200,19264.85623464584,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,15,3,4b,1e-06,0.02,400,15814.92692170143,69.7099,35.858585,86.125854,78.56005,78.40044,64.35173,78.14687,81.066666,88.63636,37.674797,1177.7887,0.65883934,0.9739197,0.773414,5804.7
Z-All,ASHA,16,2,14b,2e-06,0.01,200,19264.655354118346,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,17,2,14b,1e-06,0.01,400,26017.156641578676,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.566666,88.3871,55.30741,1276.745,0.8597641,1.1891431,0.97953826,13541.9
Z-All,ASHA,18,2,4b,1e-06,0.01,1000,27016.85680351257,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,ASHA,19,0,4b,1e-06,0.01,2000,29023.40320715904,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,ASHA,20,1,4b,2e-06,0.01,600,2063.9038098812107,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,ASHA,21,4,14b,2e-06,0.02,200,31811.114059543608,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,ASHA,22,0,14b,1e-06,0.01,600,20312.90497670173,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,ASHA,23,2,14b,4e-06,0.02,200,19289.15592536926,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,24,0,4b,1e-06,0.02,1800,26121.102257347105,70.64846,37.878788,83.24488,79.29695,79.21654,65.78827,77.705986,72.566666,83.333336,36.08847,1127.4045,0.7448709,0.8688402,0.78995067,26121.0
Z-All,BOHB,0,0,14b,2e-06,0.01,200,6789.501785850525,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,1,3,14b,4e-06,0.02,200,20224.269572355268,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,2,3,4b,1e-06,0.01,1000,31531.91300210953,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,BOHB,3,1,8b,1e-06,0.01,1400,29762.9032681942,72.44027,40.40404,88.62775,80.73093,77.14908,65.709946,78.038216,70.46667,81.37255,45.342472,1218.8317,0.8091062,1.0181015,0.8851045,29762.8
Z-All,BOHB,4,3,14b,2e-06,0.04,200,26297.247567749026,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.13333,84.31373,41.638817,1232.137,0.8657634,0.6721739,0.79536724,6766.9
Z-All,BOHB,5,2,14b,4e-06,0.01,200,16739.825465297698,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,6,6,14b,4e-06,0.01,200,21730.09298096085,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,7,1,8b,1e-06,0.02,1000,21269.90286860466,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOHB,8,0,8b,1e-06,0.02,1000,21269.90286502838,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOHB,9,0,14b,4e-06,0.02,200,6764.005112981797,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,10,6,8b,1e-06,0.01,400,33184.3126619854,71.50171,38.38384,87.03563,80.30273,77.52992,63.918243,78.31548,75.13333,86.92811,50.0,1262.8969,0.7328495,1.0249617,0.8390721,8503.7
Z-All,BOHB,11,4,14b,2e-06,0.01,200,22219.899111131665,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,12,3,14b,2e-06,0.02,200,20261.070320226667,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOHB,13,2,14b,2e-06,0.01,200,16869.627240037917,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,14,2,14b,4e-06,0.01,200,19264.857959365843,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,15,3,4b,1e-06,0.02,400,15814.926948881148,69.7099,35.858585,86.125854,78.56005,78.40044,64.35173,78.14687,81.066666,88.63636,37.674797,1177.7887,0.65883934,0.9739197,0.773414,5804.7
Z-All,BOHB,16,2,14b,2e-06,0.01,200,19264.656766748427,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,17,2,14b,1e-06,0.01,600,32788.05686984063,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,18,2,4b,1e-06,0.01,1000,27016.857348537444,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,BOHB,19,0,4b,1e-06,0.01,2000,29023.402634239195,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,BOHB,20,6,14b,4e-06,0.02,200,17809.54771099853,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,21,4,14b,2e-06,0.02,200,31811.114882564543,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOHB,22,0,14b,1e-06,0.01,600,20312.902628755568,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,23,2,14b,4e-06,0.02,200,19289.15648970604,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,24,0,4b,1e-06,0.02,1800,26121.102178192137,70.64846,37.878788,83.24488,79.29695,79.21654,65.78827,77.705986,72.566666,83.333336,36.08847,1127.4045,0.7448709,0.8688402,0.78995067,26121.0
Z-All,BOTorch,0,1,8b,1e-06,0.01,1400,29762.90485701561,72.44027,40.40404,88.62775,80.73093,77.14908,65.709946,78.038216,70.46667,81.37255,45.342472,1218.8317,0.8091062,1.0181015,0.8851045,29762.8
Z-All,BOTorch,1,3,1.7b,4e-06,0.04,2000,24850.956930494307,59.215015,22.222221,56.178925,69.44832,76.33297,51.61165,51.62757,70.333336,84.0136,19.516336,957.67487,-0.63629156,0.43162012,-0.24796003,12310.7
Z-All,BOTorch,2,0,4b,2e-06,0.02,200,693.0029066562652,68.686005,36.868687,89.158455,78.3808,78.56366,63.142937,75.42039,80.76667,87.0,36.82783,1189.3018,0.7036604,0.92452455,0.78397465,692.9
Z-All,BOTorch,3,3,4b,2e-06,0.04,200,13243.356695747374,68.34471,35.858585,89.08264,78.00239,78.34603,62.65436,76.79673,76.46667,83.333336,30.749954,1171.565,0.66201943,0.64700025,0.6565579,688.1
Z-All,BOTorch,4,2,14b,2e-06,0.02,200,16755.92562112808,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOTorch,5,0,8b,1e-06,0.04,800,17063.301756715773,71.672356,39.89899,86.732376,79.65545,78.29162,63.274734,79.67061,70.1,84.31373,33.04767,1195.4678,0.75985557,0.75985825,0.7598565,17063.2
Z-All,BOTorch,6,0,14b,1e-06,0.02,1000,33985.10554370881,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.066666,80.76923,48.744377,1240.5292,0.80323,1.1037828,0.9125219,33985.0
Z-All,BOTorch,7,1,14b,2e-06,0.01,200,6789.502533769608,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOTorch,8,0,8b,1e-06,0.02,1000,21269.902983045577,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOTorch,9,1,8b,1e-06,0.02,1000,21269.903380727766,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOTorch,10,0,14b,4e-06,0.01,200,6759.701962804795,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOTorch,11,3,14b,1e-06,0.01,600,30363.026724433897,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOTorch,12,1,14b,4e-06,0.01,200,6759.703075504303,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOTorch,13,1,8b,1e-06,0.02,1000,21269.90311655998,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOTorch,14,3,8b,2e-06,0.01,200,14339.828821992873,70.819115,38.38384,86.353294,80.233025,77.85637,63.270527,78.69641,77.73333,84.83871,47.87344,1242.7335,0.7766102,1.0122542,0.86229897,4259.6
Z-All,BOTorch,15,2,4b,1e-06,0.01,1000,21551.790279483797,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,BOTorch,16,1,14b,1e-06,0.04,600,20251.602626895903,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
Z-All,BOTorch,17,1,14b,1e-06,0.04,600,20251.602167224883,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
Z-All,BOTorch,18,0,4b,1e-06,0.01,2000,29023.403122043608,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,BOTorch,19,0,4b,4e-06,0.01,200,369.502186870575,70.47781,33.838383,85.74678,79.715195,78.34603,68.34778,74.34252,79.433334,82.781456,44.243477,1192.2385,0.7189347,0.90341556,0.78601867,369.4
Z-All,BOTorch,20,1,14b,2e-06,0.02,200,6745.802653169632,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOTorch,21,0,14b,4e-06,0.01,200,6759.702281332016,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOTorch,22,1,4b,4e-06,0.01,200,369.501887178421,70.47781,33.838383,85.74678,79.715195,78.34603,68.34778,74.34252,79.433334,82.781456,44.243477,1192.2385,0.7189347,0.90341556,0.78601867,369.4
Z-All,BOTorch,23,1,14b,1e-06,0.02,1000,33985.10196862221,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.066666,80.76923,48.744377,1240.5292,0.80323,1.1037828,0.9125219,33985.0
Z-All,BOTorch,24,0,14b,2e-06,0.01,200,6789.502266740799,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,CQR,0,0,14b,2e-06,0.01,200,6789.502091979981,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,CQR,1,3,14b,4e-06,0.02,200,29219.280560112,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,CQR,2,3,4b,1e-06,0.01,1000,31531.91055045128,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,CQR,3,1,8b,1e-06,0.01,1400,29762.903263902663,72.44027,40.40404,88.62775,80.73093,77.14908,65.709946,78.038216,70.46667,81.37255,45.342472,1218.8317,0.8091062,1.0181015,0.8851045,29762.8
